name,address,rate,votes,cost_for_two,latitude,longitude,score
BIB - Breakfast in the Box,"21, 1st Floor, 2nd Cross, Kreethi Layout, Kammanahalli, Bangalore",3.5,41.0,600.0,13.013032,77.641656,13.679320987654323
BIB - Breakfast in the Box,"405, 6th D Cross, Venkatpura, HSR, Bangalore",3.8,211.2,600.0,12.955511203657228,77.60413531433593,66.2111999999999
BIB - Breakfast in the Box,"52, 1st Floor, 3rd Cross, Omkar Nagar Arkere Gate, Near Reliance Store, Bannerghatta Road, Bangalore",3.766666666666667,85.0,600.0,12.8844792,77.5951358,16.11748106060603
BIB - Breakfast in the Box,"810, 2nd Floor, 10th Cross, Neeladri Nagar, Above Merlin Beauty Parlour, Phase 1, Electronic City, Bangalore",3.9,56.0,600.0,12.8380767500517,77.6474382495779,-1.92111111111109
BIB - Breakfast in the Box,"Market Road, 5th Main, Opposite 3rd House, Yeshwantpur, Banglore",3.8,39.0,600.0,13.020664,77.548263,18.14626666666666
BIB-Breakfast in the Box,"9/91, 1st Floor, Varthur Main Road, Thubarahalli, Whitefield, Banglore",3.766666666666667,61.666666666666664,600.0,12.956943349999998,77.7453926,-30.902428902116394
BISO - Citrus Hotels,"Citrus Hotels, 34, Cunningham Road, Bangalore",3.8999999999999995,157.66666666666666,1100.0,12.984958301493206,77.59671772685391,162.67767265447844
BISO - Citrus Hotels,"Citrus Hotels, 80/2, Marthalli, Sarjapur Outer Ring Road",3.0,120.0,1000.0,12.9576978096215,77.7010889612993,30.499999999999996
BITEBOX,"107/2A, Padma Building, Vivekananda Layout, Munnekolala, Marathahalli, Bangalore",4.466666666666667,154.66666666666666,300.0,12.9545259475708,77.70270538330078,260.25519915447023
BLOW,"42, Church Street, Bangalore",4.281249999999999,957.5625,750.0,12.975842,77.60191899999998,912.92737881239
BMG Hotel,"Opposite Doddathoguru Ramapanchayati Road, Celebrity Layout, Doddathoguru, Electronic City, Bangalore",0.0,0.0,200.0,12.847806930541992,77.66319274902344,0.0
BMR Hyderabad Biryani,"Behind Ayyappa Swamy Temple, 4th Main link Road, Coconut Garden St, Madiwala, 1st Stage, BTM Layout 1, Bengaluru, Karnataka 560068",3.6000000000000005,24.0,400.0,12.92061996459961,77.61193084716797,43.72114285714286
BOX8- Desi Meals,"100 Feet Ring Road, 2nd Phase, Banashankari, Bangalore",4.1,340.0,500.0,12.9306775,77.5430925,105.6051077694235
BOX8- Desi Meals,"120-P, A3, 1st Floor, Santosh Tower, 3rd Road, KIADB, Near ITPL, Whitefield, Bangalore",4.2,78.5,500.0,12.96984577178955,77.75103759765625,76.0260106060606
BOX8- Desi Meals,"1502,19th Main Road, Sector 4, HSR Layout, Bangalore",4.2,461.0,500.0,12.9178233,77.6450695,578.489142857143
BOX8- Desi Meals,"158, Srivaru Towers, Greenglen Layout, Bellandur, Bangalore",4.15,168.0,500.0,12.9013813,77.6552302,156.96450104216765
BOX8- Desi Meals,"38, First Floor, Kammanahalli Main Road, St.Thomas Town Post, Kammanahalli, Bangalore",4.1,343.0,500.0,13.01283935000215,77.63536872497929,320.443218560606
BOX8- Desi Meals,"38, Sandeep Building, Mathikere Main Road, New BEL Road, Bangalore",4.4,44.0,500.0,13.0377166500202,77.5653341000541,44.81318227513227
BOX8- Desi Meals,"434/A, 1st Block , Dr. Rajkumar Road, Rajajinagar, Bangalore",4.1,559.0,500.0,12.989446062060253,77.56105925290737,453.23873615764023
BOX8- Desi Meals,"5/3, BEML Layout, Kundanahalli Gate, Brookefields, BEML Layout, Brookefield, Bangalore",4.2,571.0,500.0,12.965700149536133,77.71880340576172,959.28
BOX8- Desi Meals,"57, Industrial Layout, Near J N C College, Koramangala 5th Block, Bangalore",4.4,405.0,500.0,12.933952331542969,77.62245178222656,625.8891581632653
BOX8- Desi Meals,"642/35, 24th Main, Raghvendra Swamy Temple Road, Near Reliance Digital Express, TMC Layout, 1st Phase, JP Nagar, Bangalore",4.3,248.0,500.0,59.05768585205078,16.5970516204834,370.60862337662337
BOX8- Desi Meals,"A.T.R Complex, Old Airport Road, Bangalore",4.3,464.0,500.0,12.976746559143066,77.57527923583984,493.9703492063492
BOX8- Desi Meals,"Devatha Plaza, Shanthala Nagar, Ashok Nagar, Residency Road, Bangalore",4.3,292.8,500.0,12.965917999999999,77.598151,289.680375132275
BOX8- Desi Meals,"Doddathoguru Road, Konappana Agrahara, Electronic City, Bangalore",4.2,564.0,500.0,12.8531521,77.6528493,756.4921153846152
BOX8- Desi Meals,"Liss Arcade, 16th Main Road, 2nd Stage, BTM, Bangalore",4.3,385.0,500.0,12.91946792602539,77.61549377441406,494.7416883680554
BOX8- Desi Meals,"Lower Ground Floor, Smart Avenue, 80 Feet Road, Indiranagar, Bangalore",4.3,314.0,500.0,12.9954953938433,77.5398164181326,452.80782525510193
BOX8- Desi Meals,"Number 5, 1st Floor, Krishna Nagar, Hosur Road, Above Royal Enfield Showroom, Indiranagar, Bangalore",3.8,4.0,500.0,12.970109939575195,77.64472198486328,4.302142857142857
BOX8- Desi Meals,"Shbari Complex, Arakere Mico Layout, Govinda Reddy Layout, Off B G Road, Bannerghatta Road, Bangalore",4.1,427.0,500.0,12.888181686401367,77.59695434570312,-112.73446969696953
BR Military Hotel,"47, Lakshmipuram, CMH Road, Indiranagar, Bangalore",3.1,6.0,300.0,12.978543,77.6307,-1.0849999999999995
BTDT? Been There Done That,"776, 3rd Floor, 100 Feet Road, Indiranagar, Bangalore",4.3,926.4285714285714,1300.0,12.968839000000001,77.641124,1234.618820449841
BTM,"Kolliyil, Kolliylhouse, Madiwala, Margi Nagar Street, Near El Silver, BTM, Bangalore",0.0,0.0,400.0,12.920000076293944,77.62000274658203,0.0
BTM Bawarchi Biryani,"3, 2nd Main, 11th Cross, Maruthinagar, Madiwala, Near BTM, Bangalore",3.566666666666667,132.0,600.0,12.922116,77.607616,-6.187436100607961
BTM Cakes,"Vaibhavi Complex, 4th Main, NS Palya, 2nd Stage, BTM, Bangalore",3.3000000000000003,8.166666666666666,400.0,12.9084989,77.60398020000001,4.03651111111111
BTM Ghar ka Khana,"H.T Residency, Near St. Joseph School, 3A Cross, 21st Main, 2nd Stage, BTM, Bangalore",3.7,126.5,200.0,13.016297,77.676971,121.72218679138322
BYLI - Bet You Love It!,"G-1/2, First Avenue, 5th Main, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",4.2,2000.0,800.0,13.02152156829834,77.6404037475586,1834.8732661119216
Baahubelly,"32, Castle Street, Ashoknagar, Brigade Road, Bangalore",3.723076923076924,68.23076923076923,500.0,12.967294,77.6087265,65.92784131293931
Baar Union,"253, 1st Floor, 5th Main, 17th Cross, Sector 6, HSR Layout, HSR, Bangalore",4.6,641.0,850.0,12.9115576,77.629904,872.243977758198
Baba Bhature,"Shop 15, Chandra Layout, Marathahalli, Bengalore",3.7,22.0,200.0,12.9545259475708,77.70270538330078,26.658499999999997
Baba Chatkora,"112, 6th Cross, 6th Block, Koramangala, Bangalore",4.2,822.3333333333334,1000.0,12.937622899999997,77.6196413,856.746338930751
Baba Chatkora,"1304, Ground Floor, 9th Cross, 20th Main, JP Nagar, Bangalore",0.74,0.0,1000.0,12.910641800000002,77.5881256,0.0
Baba Chatkora,"19 RV Road, South-End Circle, Basavanagudi, Bangalore",4.1,428.0,1000.0,12.943451881408691,77.5740966796875,494.08587499999993
Baba Da Dhaba,"203, Ground Floor, Double Road,2nd Stage, Indiranagar, Bangalore",4.0,364.0,650.0,12.974217,77.635993,307.5263780829643
Baba Da Dhaba,"65,1st Main, Koramangala 7th Block, Bangalore",4.1000000000000005,450.6,650.0,12.9367168,77.6147882,487.0313091406242
Baba Da Dhaba,"Campus 4a/4b, RMZ Eco World (SEZ), Outer Ring Road, Sarjapur Road, Bangalore",3.6,32.5,650.0,12.92746193448,77.6797397530566,28.901785714285708
Baba Da Dhaba,"OYO Townhouse 25, Magrath Road, Brigade Road, Bangalore",4.1,373.0,650.0,12.9715058001954,77.6064958500297,-50.551861111111016
Baba Fattoosh,"1st Main, 2nd Stage, Off Double Road, Indiranagar, Bangalore",3.7,24.0,300.0,12.982137,77.641636,23.028173866391256
Baba Fattoosh,"Foyer Infinity Apartments, Whitefield, Bangalore",3.6,14.0,300.0,12.9521252,77.716038,8.65254545454545
Baba Ka Dhaba,"NS Palya, 4th Phase, Near Shoppers Stop, BTM, Bangalore",3.7,194.8,400.0,12.90979983260254,77.6051931174414,25.655234722222218
BabaYaga's,"949, 3rd Floor, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",4.05,222.625,1500.0,12.970251000000001,77.639137,162.05055347897573
Babu Moshai,"31454, Doddakammanahalli Main Road, Central Excise Layout, Phase 2, Tejaswini Nagar, Bengaluru",3.05,43.0,500.0,12.863490104675291,77.60391998291016,-9.595808333333325
Bachelor's Special Biriyani,"99, Bettadasamapura Road, Dodda Bhoguru, Electronic City, Bangalore",3.3,6.0,250.0,12.8490972,77.6518993,6.661874999999998
Bada Bing Burgers,"24, 5th Cross, Hudson Road, Cooke Town, Frazer Town, Bangalore, Bengaluru",3.5,13.0,300.0,12.995782,77.624519,14.838607253086415
Bademiyan Kebabs,"3rd Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Malleshwaram, Bangalore",3.8,86.0,600.0,12.993715579571532,77.56415251791992,79.87450211640208
Bageecha,"42/3, Airport - Whitefield Road, After Marathahalli Bridge, Marathahalli, Bangalore",2.15,479.0,650.0,12.95624,77.70561,45.22548629348326
Bahar Cafe,"Ground Floor, Vims Hospital Buidling, Opposite to More, Marathahalli, Bangalore",4.0,908.5,750.0,12.9545259475708,77.70270538330078,764.6259819813359
Baisakhi,"160, Gandhi Bazar Main Road, Basavanagudi, Bangalore",3.8,527.2,500.0,12.9469112708498,77.5692506724589,587.4634632912213
Baithak,"1659, 27th Main Road, Sector 2, HSR Layout, HSR, Bangalore",4.2,1383.0,1100.0,12.9035348,77.6504843000001,1540.0503331991129
Bajji House,"Krimson Square, 31/9, Aayee Matha Temple Rd, Vinayaka Nagar, Muneswara Nagar, Sector 6, HSR Layout, Bengaluru, Karnataka 560068",3.5,7.0,100.0,12.916542053222656,77.6519546508789,6.183576388888888
Bake Addiction,"#1178,18th A Main Road, 3rd Cross, 2nd Phase, JP Nagar, Bangalore",4.062500000000001,90.75,500.0,12.913496699999998,77.59029929999998,56.62754464285711
Bake Delite,"2395/5 18th main, Near ISRO Layout Bus Stop, Kumarswamy Layout, Bangalore",3.7,18.0,400.0,12.9005968,77.5599434,21.133607142857144
Bake Land,"8th Cross, Beside Goverment Hospital, Wilson Garden, Bangalore",3.2,15.0,150.0,12.949472427368164,77.5971908569336,14.599999999999998
Bake N Joy,"404, HRBR Layout, 3rd Block, Mariyappa Circle, Opposite Jala Vayu Vihar, Kammanahalli Main Road, Kammanahalli, Bangalore",3.5,6.0,500.0,13.024115,77.637308,7.444230769230767
Bake The Cake,"61, 8th Cross, DC Halli Main Road, Kaveri Nagar, Bommanahalli, Bangalore",3.2,4.0,250.0,13.0490271,77.5783323,0.0
Bake a Smile,"109, Maruthi Apartments, Murgeshpalya, Old Airport Road, Bangalore",3.4,9.0,400.0,12.9591367825631,77.6603208824598,15.76304761904762
Bake and Fry,"9, Marappa Garden, DP Block, JC Nagar, RT Nagar, Bangalore",3.1,9.0,400.0,13.006718,77.602873,1.372454545454543
Bake and Juice,"1st Main, Sudugunda Palya, Near Srinivasa Theatre, BTM, Bangalore",3.5153846153846158,15.076923076923077,400.0,12.920785999999994,77.60551099999999,14.485404761904759
Bake-ooh,"973, 6th Cross, Vijaya Bank Layout, Bannerghatta Road, Bangalore",3.7,17.0,350.0,12.8924224,77.6103796,17.848921889348023
Baker Ree,"42/1, Vivivani Road, Frazer Town, Bangalore",3.7,22.0,200.0,12.99952793121338,77.61945343017578,20.567066666666665
Baker's Cafe,"Jupiter Block, Prestige Tech Park, Outer Ring Road, Marathahalli, Bangalore",3.5,8.0,200.0,12.959869,77.7013341,7.145833333333333
Baker's Glove,"733/A, 10th Main, 4th block Jayanagar",3.3749999999999996,7.75,550.0,12.910869598388672,77.57341766357422,6.384304267161409
Baker's Home,"Shop No 1, 15th Cross, DR BR Ambedkar Circle, Devarabishanahalli, Bellandur, Bangalore",3.95,177.0,300.0,12.9139269,77.6514847,106.51631060606059
Bakers 77,"18, Craig Park Layout, Ashok Nagar, MG Road, Bangalore",0.0,0.0,400.0,12.9765559257608,77.5998596187669,0.0
Bakers Day,"22/2, 2nd Block, Rashtriya Vidyalaya Road, 2, Basavanagudi, Bangalore",3.9,48.0,200.0,12.9426099,77.5799638,53.81999999999999
Bakers Paradise,"8th Main, 1st Cross, Next to Panchamukhi Ganesh Temple, Mahalakshmi Layout, Rajajinagar, Bangalore",3.0,8.0,100.0,12.970000267028809,77.56999969482422,2.0619999999999985
Bakers Town,"269, JHBCS Layout, 2nd Main Road, Teacher's Colony, Kumaraswamy Layout, Bangalore",3.8,77.0,625.0,12.958821,77.513144,52.11937499999997
Bakers Town,"28, Ground Floor, SG Palaya, Behind Chirst College, BTM, Bangalore",3.5944444444444454,41.666666666666664,605.5555555555555,12.933262666666666,77.60837499999997,18.306672040343912
Bakers77,"510, Marenahalli Road, TMC Layout, 5th Block, Jayanagar, Bangalore",3.9875,36.625,400.0,12.916793,77.582561,37.699748611111104
Bakewalk,"12th Cross, Opposite BTS Bus Stop, Wilson Garden, Bangalore",3.3,4.0,200.0,12.9453091267029,77.5965378077814,0.0
Bakimo,"483, KHB Colony, Koramangala 5th Block, Bangalore",3.5,7.0,850.0,12.933952331542969,77.62245178222656,3.1285963804713792
Bakingo,"1, 2nd Floor, ITPL Main Road, AECS Layout Kundalahalli, Marathahalli, Bangalore",3.4,6.0,500.0,12.9658319,77.7181213,7.347187499999998
Bakingo,"2, 1st Floor, 4th Cross, Jakkasandra Extension, Sarjapur Road, Near Ujivan Finance Bank, Koramangala 1st Block, Bangalore",4.0,75.6,500.0,12.930572799999997,77.63037799999998,73.44685714285714
Balaji Abhiruchi Multicuisine Restaurant,"91, 1st Cross, Kaveri Layout, Thulasi Theatre road, Marathahalli, Bangalore",3.4,27.0,550.0,12.953241,77.698055,3.8463587519623235
Balaji Bombay Vada Pav Gujrati Dalebi,"7, 7th Phase, Near EK Retail, JP Nagar, Bangalore",3.8,37.5,150.0,12.9087541,77.5751249,31.930555555555543
Balaji Hotel,"19th Cross, Kaggadaspura Main Road, Near Railway Gate, Kaggadasapura, Bangalore",0.0,0.0,300.0,12.985082,77.673529,0.0
Ballava,"156, Hulimavu Lake Road, Krishna Layout, Hulimavu, Bannerghatta Road, Bangalore",3.3,5.0,400.0,12.8804760164576,77.6020369886298,4.835416666666666
Balle Balle Dhaba,"1, Near Canopy Apartment, Horamavu Agara Main Road, Babusapalya Kalyan Nagar, Bangalore",3.6,196.0,500.0,13.038287,77.6496556499979,84.74362527056275
Balle-Licious Kitchen,"112/1, Lakedew Residency, Haralur Main Road, HSR, Bangalore",3.9,171.0,400.0,12.9091286441928,77.6638246184891,133.26155319940474
Baluchi - The Lalit Ashok Bangalore,"The LaLiT Ashok, Kumara Krupa Road, Highgrounds, Seshadripuram, Bangalore",4.0,134.0,3700.0,12.9948025,77.5929489,81.3807606679035
Bamboo Heights,"12, Near Christ College, Krishna Nagar, Industrial Layout, Hosur Road, BTM, Bangalore",3.6999999999999997,112.33333333333333,500.0,12.930155397879401,77.61482543623582,136.01582149244544
Bamboo Shades,"Vinaya Royal Inn, V-6, Industrial Layout, Hosur Main Road, Phase 1, Electronic City, Bangalore",2.7999999999999994,48.0,1000.0,12.8408029,77.6756275,-15.9264
Bamey's Restro Cafe,"A/5, Ground Floor, KHB Colony, 5th Block, Koramangala, Koramangala 5th Block, Bangalore",4.200000000000001,532.9090909090909,600.0,12.933952331542969,77.62245178222656,449.84800826446275
BanBay,"32, Ground Floor, Grace Arcade, Miller Tank Bund Road, Kaveriappa Layout, Vasanth Nagar, Bangalore",4.0,44.0,1100.0,12.976789494818801,77.5745821868819,21.4617857142857
Banana Beach Bar,"54, Canara Bank Road, 6th Block, Koramangala 6th Block, Bangalore",3.700000000000001,1014.6875,1300.0,12.937350000000002,77.624593,577.8646135608689
Banana Leaf,"153, Near Kodandarama Temple, 14th Cross, Domlur Village, Domlur, Bangalore",3.5,12.0,500.0,12.9740175072648,77.6349677948938,14.970454545454544
Banana Leaf,"160, 8th Cross, Ashwanthnagar, Marathahalli, Bangalore",2.9,15.0,600.0,12.9593361958404,77.7022323699679,1.305
Banaras Sweet House,"259, Avenue Road, RT Street Cross, Majestic, Bangalore",3.7,24.0,100.0,43.71630096435547,-79.41259765625,20.21983928571428
Banarasi Chat Centre,"404, HRBR Layout, 3rd Block, Mariyappa Circle, Opposite Jala Vayu Vihar, Kammanahalli Main Road, Kammanahalli, Bangalore",3.2,6.0,150.0,13.024115,77.637308,-1.4079999999999997
Banarasi Tadka,"148, 2nd Main, Kasturi Nagar, Banaswadi, Bangalore",2.8,19.0,200.0,12.999003,77.662699,-1.5859698340874775
Banarasi Tadka,"18 Main, 3rd stage, Opposite to Bank of India, Jeevan Bhima Nagar, Bangalore",2.7,16.0,200.0,12.968791,77.649536,0.24957258812616057
Banashankari Donne Biriyani,"218/1,11th Main, 50 Feet Road, Hanumanthnagar, Banashankari, Bangalore",3.8,104.0,300.0,12.934515,77.55017,0.988
Banashankari Donne Biriyani,"3B, 1st Main, Koramangala 7th Block, Bangalore",3.3,4.0,300.0,12.9382598,77.63181710000002,0.0
Banashankari Nati Style,"2, Puttenahalli Main Road , Government School, 7th Phase, JP Nagar, Bangalore",3.6,8.0,300.0,12.892706999999998,77.5817,-9.755999999999997
Banashankari Restaurant,"60/3, 1st Main road, Nanjappa Layout, Vidyaranyapura, Bangalore",3.6,24.0,400.0,13.0707533,77.5536162,27.95940408163265
Banchharam,"114, 5th Cross, Cambridge Layout, Ulsoor, Bangalore",3.9,66.0,200.0,12.974723,77.630408,80.4375
Banchharam,"153, Ground Floor, Sheela Arcade, 7th Block, Koramangala 7th Block, Bangalore",3.8999999999999995,140.3,200.0,12.937355041503906,77.61134338378906,78.88367499999995
Banchharam,"60, Venkateshwara Building, Marathahalli, Bangalore",3.8,98.0,200.0,12.959869,77.7013341,63.825222222222216
Bang - The Ritz-Carlton,"The Ritz-Carlton, 99, Residency Road, Bangalore",4.233333333333333,478.22222222222223,3000.0,12.9682941923014,77.6008454470388,595.2796050487551
Bangali Babu Restaurant,"21,7th Main Road,NS Palya, BTM 2nd stage, BTM, Bangalore",3.2,4.0,250.0,12.917898,77.6027,2.879999999999999
Bangaliana,"2633, 27th Main, 13th Cross, 1st Sector, Liss Arcade, HSR, Bangalore",3.7,310.0,600.0,12.9156333,77.6516664,138.93949193948404
Bangaliana,"35/1B, Munnekolala, Marathahalli, Bangalore",3.6,127.5,600.0,12.9522789,77.7002275,63.39656190476188
Bangaliana,"355, 1st 'B' Main, Opposite HDFC Bank, Koramangala 7th Block, Bangalore",3.8999999999999995,453.4,600.0,12.936175299999999,77.61477860000001,229.72166355809364
Bangaliana,"39/7, 5th Cross, 6th Main, Appareddy Palya, Indiranagar, Bangalore",3.7,13.0,500.0,12.973009,77.63807,11.592765719696969
Bangaliana,"8, First Floor, Arekere Gate, Opposite Rose Garden Apartment, Bannerghatta Road, Bangalore",2.9,153.5,600.0,12.8906189,77.5974571,-28.535256410256366
Bangaliana,"Doddathogur Village, Opposite to Velankani Tech Park, Phase-1, Electronic City, Bangalore",3.0,61.0,600.0,12.853686,77.666788,24.305595238095236
Bangalir Rannaghar,"DLF City Road, Near Sai Baba Temple, Arekere, Bannerghatta Road, Bangalore",2.9,58.0,250.0,12.976746559143066,77.57527923583984,26.170748818452893
Bangalore Agarwal Bhavan,"113 A, Green Glen Layout, Near Sobha Club House, Bellandur, Bangalore",3.2,4.0,200.0,12.9282971,77.6717122,3.443809523809523
Bangalore Agarwal Bhavan,"36/1, 27th Cross, 4th Block, Jayanagar, Bangalore",3.8999999999999995,136.28571428571428,400.0,12.910869598388672,77.57341766357422,160.83581870748296
Bangalore Agarwal Bhavan,"47, Bangalore Agarwal Bhavan, Pattandur Agrahara Road, Infront Of Ellumundyamma Temple, Near ITPL back gate, Whitefield, Bangalore",3.3,6.0,500.0,12.976746559143066,77.57527923583984,-3.0799999999999983
Bangalore Agarwal Bhavan,"Nallurhalli Circle, Near Andhrabank, Opposite The Whitefield Market, Whitefield, Bangalore",3.0,5.0,500.0,15.755675315856934,79.96549224853516,-0.9798469387755092
Bangalore Agarwal Bhavan,"SY 82/4,Chembenahalli, Anekal Taluk, Sarjapur Road, Bangalore",3.5,22.0,300.0,12.70930004119873,77.69840240478516,15.707361111111108
Bangalore Agarwal Bhavan,"Vishwa Pearl, 1213, Ananthanagar, Phase 2, Electronic City, Bangalore",3.6,20.0,500.0,12.847806930541992,77.66319274902344,17.270769230769226
Bangalore Brew Works,"10th Level Prestige Towers, 99/100, Residency Road, Bangalore",4.2555555555555555,2225.777777777778,1700.0,12.976746559143066,77.57527923583984,1978.304953998017
Bangalore Bytes,"70/2, Markham Road, Ashok Nagar, Brigade Road, Bangalore",3.5,121.0,300.0,12.973385000000006,77.60760800000001,93.0629277763826
Bangalore Cafe,"60,18th Main, 22nd Cross, Sector 3, HSR Layout, Bangalore",3.7,197.0,400.0,12.9092246,77.6391276,187.18556944444444
Bangalore Cakes,Shantipura,2.9,17.0,250.0,19.885711669921875,75.30670928955078,2.71946196016285
Bangalore Donne Biriyani,"52 ,Dayanad Sagar College Road, Teachers Colony, Kumaraswamy Layout, Bangalore",3.2,4.0,300.0,12.910006644683,77.5668626371229,0.0
